album_name,artist_name,track_name,track_preview,track_uri,genre,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_image,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Spectral Contrast Freq Band1,Spectral Contrast Freq Band2,Spectral Contrast Freq Band3,Spectral Contrast Freq Band4,Spectral Contrast Freq Band5,Spectral Contrast Freq Band6,Spectral Contrast Freq Band7,mp3 File
Oh The Places You’ll Go,Iamdoechii,Yucky Blucky Fruitcake,https://p.scdn.co/mp3-preview/a4d7854df90d60f44c7b81c2d7fc3853c93250df?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1j3SdMJfeRJXycCp50boYE,Rap,0.463,0.597,0.617,8,-7.482,0,0.282,0,0.66,0.889,97.923,275520,4,https://i.scdn.co/image/ab67616d00001e025b1c007aca090309658a2dfc,-73.310234,86.92646,18.552757,29.625084,0.25703737,-15.5861435,-2.3900125,-5.4048243,-11.391399,-0.008648096,-13.018567,-5.9842167,-11.385661,-0.45465562,-2.4262037,-0.7274377,-1.7322313,1.6395648,-2.4361722,3.147948,17.613833451994054,13.982148123707434,19.352512118340112,19.252928974254353,18.377205675852313,21.372821239298943,32.256104641089955,actual_music\_YuckyBluckyFruitcake_Iamdoechii.mp3
Like 34 & 8 (feat. Pooh Shiesty),Gucci Mane,Like 34 & 8 (feat. Pooh Shiesty),https://p.scdn.co/mp3-preview/f11744958fd1898f0683b6e28809e1ae4f2eb4bd?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6fCFTt5aXoeDKUBsk5pURK,Rap,0.0154,0.76,0.585,2,-5.498,1,0.192,4.56e-06,0.401,0.2,142.967,232467,4,https://i.scdn.co/image/ab67616d00001e025cfca229f0a6e5e711c2d69f,-45.592453,65.166336,34.220722,16.710865,-4.2533054,21.05068,6.8766212,13.639406,2.7069297,15.769609,4.824624,8.751569,2.4137294,5.6931667,5.69292,11.090896,-6.3604164,10.484854,-3.0863507,3.540955,21.752870789595686,14.724828119225783,19.734637467648078,19.168582790584342,19.210740145728867,19.47184187526849,35.88695132980298,actual_music\_Like348featPoohShiesty_GucciMane.mp3
Splash (feat. Moneybagg Yo),Tyga,Splash (feat. Moneybagg Yo),https://p.scdn.co/mp3-preview/80e8d3aeb11ce7a9a8a5b0422aa0d1903e56b695?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3GW3dMxqIbl14cZtpLRQBy,Rap,0.0363,0.794,0.613,1,-6.336,0,0.145,0,0.742,0.412,135.984,173162,4,https://i.scdn.co/image/ab67616d00001e02473c0c209ab5d57796561013,-55.991802,67.90743,13.684234,8.427882,1.9812596,7.652627,-6.0683556,10.266665,-0.97969663,2.9860513,6.7065196,9.327924,2.989276,7.950206,-1.5789539,7.314228,-5.248798,2.0323184,1.0936086,11.499387,25.540888136238593,16.023337606617996,20.33437773556265,19.217356028526343,19.374192780674964,18.679881628058883,33.58276459456933,actual_music\_SplashfeatMoneybaggYo_Tyga.mp3
SAVAGE MODE II,21 Savage,Runnin,https://p.scdn.co/mp3-preview/5d0e6ec55530f3b250ee82c077760754efba3b20?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,Rap,0.00748,0.819,0.626,10,-4.574,0,0.202,0.101,0.167,0.415,143.01,195906,4,https://i.scdn.co/image/ab67616d00001e02aa57907bf0cb2ca0c8cc74bc,-58.999546,94.1307,13.036798,31.592194,19.113726,19.277887,1.6829267,28.163473,-0.72853327,16.566532,4.2924304,1.1099243,4.203008,7.4491596,0.8811602,12.209249,0.40366876,6.941719,-1.4488156,2.3451498,20.762013731005727,14.728126512044877,16.05490872067371,16.866308167506332,16.259590032315028,19.725539284518455,36.70410376157101,actual_music\_Runnin_21Savage.mp3
Onna Come Up (feat. G Herbo) [Remix],Lil Eazzyy,Onna Come Up (feat. G Herbo) [Remix],https://p.scdn.co/mp3-preview/57f9893077fe181e5fb08dd1608107937d8c8473?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6bCWyr3C3ngZdwizTYWQTG,Rap,0.339,0.679,0.794,1,-3.985,1,0.296,1.65e-05,0.113,0.698,150.067,175729,4,https://i.scdn.co/image/ab67616d00001e02bed4f2b80e5eb8b38f38c939,-20.52375,79.23843,8.276166,18.888355,0.20993184,1.3703904,3.5374086,11.318513,-2.9676263,3.3620846,-9.579168,1.0542692,-2.0939052,6.6914515,2.55159,5.719439,-9.013848,6.170841,3.8044646,2.2421584,22.27503805240674,15.064823196939344,16.28127792308057,19.84155364642617,16.924158828828876,18.720351360721438,33.109115323328524,actual_music\_OnnaComeUpfeatGHerboRemix_LilEazzyy.mp3
All the Smoke (feat. Gunna & Wiz Khalifa),Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),https://p.scdn.co/mp3-preview/ef595335510222ef5efdbb579d0f45512c9cfdbb?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3McTpsUQfEDrlNd2ikro2E,Rap,0.0321,0.712,0.822,6,-3.728,0,0.131,0,0.239,0.469,91.011,211237,4,https://i.scdn.co/image/ab67616d00001e02a9978d85a1eaab72e5178867,0.048935268,92.35136,15.750832,9.536817,1.6442412,15.930457,-4.885916,17.122835,-2.856951,7.583156,1.7693083,7.332211,-1.2652365,4.4539256,2.052768,4.047469,-4.9817204,7.3737345,-5.1000056,0.4416851,19.933776225209588,14.711036660907258,18.26616399193406,19.01714148151641,19.325216474355916,19.28888367252264,37.23584414008174,actual_music\_AlltheSmokefeatGunnaWizKhalifa_TylaYaweh.mp3
Whoopty,CJ,Whoopty,https://p.scdn.co/mp3-preview/baeb671e7f235d4a7a1a2fbb9b1d49dc48715b44?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,Rap,0.2,0.719,0.648,3,-7.6,0,0.125,0,0.127,0.66,140.201,123263,4,https://i.scdn.co/image/ab67616d00001e025038c2513329a3123b62923d,-63.631477,71.645546,-2.493036,10.107181,4.0192614,4.9679337,-2.3723972,5.2430825,0.44273183,9.824633,-0.9965925,6.810633,-0.4532759,2.3275836,-3.2817416,5.696126,-7.228296,-1.2959542,-2.794408,1.1352148,14.576860809252075,15.847669078592826,19.025932428626515,19.079706517574433,19.07585449274383,20.424093615147985,34.49461676350905,actual_music\_Whoopty_CJ.mp3
Tyler Herro,Jack Harlow,Tyler Herro,https://p.scdn.co/mp3-preview/e7da4d93114e11403af78dbc7bb3a69832c85126?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4DuUwzP4ALMqpquHU0ltAB,Rap,0.11,0.794,0.756,5,-7.16,0,0.136,0,0.247,0.775,123.066,156498,4,https://i.scdn.co/image/ab67616d00001e02d12510170b4c55664e96e9a5,-58.238754,77.340645,5.8472767,15.878165,14.347103,2.4523325,-5.3673534,8.36758,-6.8038516,11.449679,-3.5723426,8.782567,-2.4737625,-0.79910153,1.5604789,3.518492,-4.9543757,6.1427755,1.8461064,7.270744,20.915309536832293,15.84819506181361,19.211460131890448,19.599688319691737,18.489661763683298,20.94301481370105,35.331440606911734,actual_music\_TylerHerro_JackHarlow.mp3
Thats What They All Say,Jack Harlow,Face Of My City (feat. Lil Baby),https://p.scdn.co/mp3-preview/d7d5837f6a393f332acb1625b5d0b2a8bd65d23a?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6MDdceLYec4AxohmorE4vH,Rap,0.0034,0.74,0.566,1,-8.389,0,0.32,0,0.589,0.342,156.197,123447,4,https://i.scdn.co/image/ab67616d00001e02aeb14ead136118a987246b63,-90.03488,70.33296,8.777586,13.131759,18.878227,19.202393,-6.748826,2.9463532,8.112245,-0.97182614,-7.239672,13.960587,-3.4158373,7.80341,4.5424843,3.8232384,2.7016842,5.189725,-3.7476366,8.032511,23.33311767125323,14.793305374265536,18.719853026783277,17.525192921635167,19.80538588730034,20.09247918996879,33.03583376702333,actual_music\_FaceOfMyCityfeatLilBaby_JackHarlow.mp3
Adderall (Corvette Corvette) [Remix],Popp Hunna,Adderall (Corvette Corvette) - Remix,https://p.scdn.co/mp3-preview/ffa02c2463a90220540e129a65681a0f03f99f06?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2Y3USTCETS4xbjJOzT1Icm,Rap,0.217,0.921,0.718,4,-3.545,0,0.299,0,0.189,0.677,141.06,176383,4,https://i.scdn.co/image/ab67616d00001e0283965e6f5369c95696337ed5,-18.691357,67.24001,1.1497357,-5.4116106,-9.912295,4.232778,-12.015468,0.49565697,-8.3894,9.239401,-8.49202,3.1415646,-3.163445,2.314981,-3.3777857,3.5227478,-5.116692,0.24884775,-3.6107333,1.6255145,20.14953130321521,15.755286579060796,18.70946437050908,17.415619968078197,19.265468913438774,18.590546093483944,35.59127237805799,actual_music\_AdderallCorvetteCorvetteRemix_PoppHunna.mp3
4 Thangs (feat. Big Sean & Hit-Boy),Freddie Gibbs,4 Thangs (feat. Big Sean & Hit-Boy),https://p.scdn.co/mp3-preview/bdf74536a7bbddbc7b4945c33275e71d8578e365?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4wmZtoif8SGm7PDqgKrEXr,Rap,0.0547,0.813,0.557,10,-6.655,0,0.133,0,0.128,0.764,83.012,104912,4,https://i.scdn.co/image/ab67616d00001e023ea482f6b4febc536b32e608,-54.245792,72.72121,1.8087736,15.19609,3.453512,11.462551,-2.3077805,2.4372206,-2.1859326,10.511713,-5.178596,16.93321,-1.2949135,4.0808167,6.833995,8.24457,-1.8104135,7.961521,-2.118059,6.831641,21.264311130806135,15.327537799605514,18.59468556857123,17.531963488362237,18.90065281081406,20.38411539749141,35.375569844960935,actual_music\_4ThangsfeatBigSeanHitBoy_FreddieGibbs.mp3
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",https://p.scdn.co/mp3-preview/3748f897bbea6068b383ea857ace01b9a5236a06?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,Rap,0.0631,0.904,0.723,11,-5.224,0,0.26,0,0.185,0.835,145.013,227478,4,https://i.scdn.co/image/ab67616d00001e02b5f0a8d46cef9647548c64dc,-58.652622,55.551567,22.1665,1.0100785,7.99192,-1.7433449,-16.811321,2.3957286,-14.148332,3.4324875,-8.374323,3.255596,-4.2454963,-3.8256862,-2.853912,4.0434895,-5.864117,2.3938732,-1.0238922,0.39157915,21.408740352966344,14.71229414174757,18.479197143419395,16.593207223221796,18.408029271512564,19.315040903431065,33.48155268340456,actual_music\_WHATSPOPPINfeatDaBabyToryLanezLilWayneRemix_ToryLanez.mp3
Trust,Fivio Foreign,Trust,https://p.scdn.co/mp3-preview/8f8184a55449f64d76ee2fa32f3b9ebc6f77e413?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4VqFPmogUJw9NHBKxUKtiw,Rap,0.0396,0.78,0.717,11,-2.909,1,0.227,0.00449,0.155,0.306,142.199,128451,4,https://i.scdn.co/image/ab67616d00001e02efab602df7942bb34c202f3e,-11.162465,71.214096,-0.8152619,28.926552,-3.498574,17.595192,6.555058,20.014368,11.7889805,7.0351744,1.7914555,13.702061,-1.6962061,10.072549,0.96997833,8.039126,0.33000165,7.588858,2.4491665,7.880669,22.974846589998698,16.210390284670872,18.296616208778858,18.384161578295977,18.179276893619562,18.40670888650752,34.922652818589185,actual_music\_Trust_FivioForeign.mp3
WUNNA,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),https://p.scdn.co/mp3-preview/c0faf724612433e6a6c2f76047a18165151d0141?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:3nS9a01VvXHQriLqJYwRqG,Rap,0.114,0.825,0.458,0,-7.47,1,0.0577,0,0.102,0.161,145.115,197760,4,https://i.scdn.co/image/ab67616d00001e02d7547a7624116ac5f8a51fd2,-63.94367,86.15916,35.35708,32.300846,13.677361,17.97488,-7.1440597,17.032486,7.528331,9.774011,10.023752,12.167821,5.043084,8.749766,8.051907,5.3527536,-2.5017931,5.895845,-1.1554372,3.8509526,21.024686707431204,15.284567514645893,19.546651034575387,18.37290857143411,19.48762004263745,19.184129978172443,34.029713350488386,actual_music\_DOLLAZONMYHEADfeatYoungThug_Gunna.mp3
Flood My Wrist (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),https://p.scdn.co/mp3-preview/5d5eb05fe34dfa82dd3f9c62dc653a3bb2baafd0?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5Tj4faD9lGyMw8ZatUYR6G,Rap,0.00382,0.904,0.672,1,-6.544,1,0.197,3e-06,0.138,0.398,139.984,180935,4,https://i.scdn.co/image/ab67616d00001e02918045c859b2f5c80ad29188,-49.019924,86.96839,26.88476,13.781955,2.5625575,23.203566,-2.6651807,15.902938,-4.044432,12.44835,1.0530201,8.511086,4.6007113,6.0234203,4.4417386,7.020372,-2.1332483,8.239893,0.852703,6.549832,22.47510218321796,14.382571820216244,17.655071171424158,17.79824402535217,18.897248176151564,18.66736349407905,36.239722549593694,actual_music\_FloodMyWristfeatLilUziVert_ABoogieWitdaHoodie.mp3
POPSTAR (feat. Drake),DJ Khaled,POPSTAR (feat. Drake),https://p.scdn.co/mp3-preview/f06dde25172503546a3b136fba9822a89866a2d3?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6EDO9iiTtwNv6waLwa1UUq,Rap,0.057,0.8,0.56,5,-4.818,0,0.261,0,0.134,0.45,163.071,200221,4,https://i.scdn.co/image/ab67616d00001e02efaecb4b9cbae7c120d14617,-38.19996,71.32976,35.84038,18.510756,8.235687,11.4063225,-4.2285776,11.96811,0.017022243,7.0504413,5.102753,9.393036,-1.8594093,12.27377,-0.15423617,8.7869835,-3.11651,5.8198166,1.526096,6.4555793,21.532031473659274,14.790015894621908,17.88121996664311,17.292504305886762,18.287499955280108,19.342329304048583,35.26547700682865,actual_music\_POPSTARfeatDrake_DJKhaled.mp3
Top Shotta,NLE Choppa,Walk Em Down (feat. Roddy Ricch),https://p.scdn.co/mp3-preview/537faab48131498aa29cd87944e3979500735a57?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,Rap,0.268,0.867,0.744,2,-5.171,1,0.227,0,0.0713,0.645,84.005,173288,4,https://i.scdn.co/image/ab67616d00001e02d4ee870db20a5a50b8714260,-66.3593,103.95032,7.245014,9.643134,1.222299,3.0448463,5.576304,1.9278444,-11.441543,7.6886034,-7.117226,6.694005,-0.0555487,2.9857829,1.5891681,4.0425653,-2.84789,4.7071486,-2.9970388,2.2487838,21.994365468749198,15.433901054002288,19.212954629288824,18.179446160415225,18.23520429452708,20.674127138747302,35.432738433409206,actual_music\_WalkEmDownfeatRoddyRicch_NLEChoppa.mp3
800 BC,Fivio Foreign,Wetty,https://p.scdn.co/mp3-preview/f69a3ac42024d889267b518436d1fa18503962af?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6DuxLU1Uqvjgz1S2YdcpbG,Rap,0.0519,0.538,0.678,2,-5.611,1,0.381,0,0.119,0.524,70.443,235009,4,https://i.scdn.co/image/ab67616d00001e02d5d1cc65dfc6163a8bcfaf80,-34.52362,58.17104,21.884348,11.783612,-1.5920161,3.1987872,-11.44465,7.041656,-9.180688,4.353675,-11.981452,8.427966,-5.801314,0.37404782,-3.641431,3.8170846,-6.9742036,2.1072006,-3.686537,-0.67071193,20.11400651249667,14.214957291756923,17.552304104673404,17.4978058880202,17.96638542028551,19.33100930459386,37.17347838952778,actual_music\_Wetty_FivioForeign.mp3
THE GOAT,Polo G,Flex (feat. Juice WRLD),https://p.scdn.co/mp3-preview/d77be6d1c00000c41d21a17034078a30d92ba4fe?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:2QqJTIlGKRLJC3onkavYEz,Rap,0.0538,0.752,0.673,10,-5.792,0,0.153,0,0.133,0.35,164.009,163902,4,https://i.scdn.co/image/ab67616d00001e02339f780dfdbc38558ea0761d,-45.223877,92.17303,28.608746,25.73309,6.282541,11.506582,3.8625987,17.180685,-2.9695528,10.406364,5.2777843,10.826177,-0.3267946,3.018705,9.1015215,9.774044,-3.1813927,8.161659,-2.059536,10.722644,21.944952506292697,13.571390391715978,18.711767117763845,18.79510630644195,18.600883865449813,19.871822069154334,37.751665311972246,actual_music\_FlexfeatJuiceWRLD_PoloG.mp3
Heaven Or Hell,Don Toliver,No Idea,https://p.scdn.co/mp3-preview/1e4da9003b3433b64b72f3d90ee547eb1d9125a8?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:7AzlLxHn24DxjgQX73F9fU,Rap,0.524,0.652,0.631,6,-5.718,0,0.0893,0.000579,0.165,0.35,127.998,154424,4,https://i.scdn.co/image/ab67616d00001e0245190a074bef3e8ce868b60c,-53.064606,107.176,-3.5226178,21.785847,-4.585877,7.43828,9.109582,6.3805842,-8.024266,8.916809,-0.29558796,-1.8075144,2.3373036,7.509002,-6.249164,9.477016,-2.620533,4.0524364,0.6246847,3.621646,19.604127283772467,15.182324052101128,19.79414031092596,19.32138907058639,18.985397642669888,21.68279222862919,36.60663407397888,actual_music\_NoIdea_DonToliver.mp3
Top Shotta,NLE Choppa,Narrow Road (feat. Lil Baby),https://p.scdn.co/mp3-preview/bbc2189c96a063aa1f905301590ee84642eb2f80?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0mCiEhtdRn5YYhefLXcxI7,Rap,0.0306,0.614,0.553,7,-8.225,1,0.169,0,0.203,0.161,159.999,240297,4,https://i.scdn.co/image/ab67616d00001e02d4ee870db20a5a50b8714260,-66.58294,93.31483,8.0081215,13.656204,16.32063,-3.3115091,12.570949,13.2721615,-1.8211598,14.486609,2.7848954,12.013795,10.372499,6.3763123,3.765266,5.9817758,-2.0950851,4.8775973,3.0306,8.783766,21.765885857615935,15.777852011080768,19.406960248059978,19.77746468899846,19.467636685185283,23.936540260344657,33.99524982812129,actual_music\_NarrowRoadfeatLilBaby_NLEChoppa.mp3
Pluto x Baby Pluto,Future,Drankin N Smokin,https://p.scdn.co/mp3-preview/a85ca9dcc67348b2dd9041330b72432caf21f9d4?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:0k7wmahjkn389wAZdz19Cv,Rap,0.0421,0.752,0.658,0,-6.297,1,0.342,0,0.0927,0.387,151.951,213520,4,https://i.scdn.co/image/ab67616d00001e0257928e0363878a71692e6a1f,-95.93606,82.48559,9.724237,17.759222,16.47764,13.5463705,-5.4214196,15.660596,-0.7383959,11.873493,8.098704,13.077396,2.6766639,7.1995387,0.7549847,10.035803,-1.6179247,9.017697,0.79951537,0.9765562,22.30666177270846,16.278123579657258,19.738947855487545,18.421249523106418,19.1390485199742,19.713512643515596,36.396960331744005,actual_music\_DrankinNSmokin_Future.mp3
Ghetto Lenny's Love Songs,SAINt JHN,Monica Lewinsky (feat. A Boogie Wit da Hoodie),https://p.scdn.co/mp3-preview/f0b5d2ce65c4eb2f4475fd92c30b49ce5d251f4a?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4hTErxf8ZqFNGH0hZqEoAI,Rap,0.858,0.828,0.521,10,-5.583,1,0.137,0,0.13,0.369,106.009,200475,4,https://i.scdn.co/image/ab67616d00001e02cdb624d3049740537b9f7b50,-55.02009,94.94047,29.907324,27.683786,5.8401365,13.318326,1.5145295,-6.2222757,-8.734008,6.676374,-12.586983,0.22517277,-2.388059,-5.9216795,-9.3414345,9.432696,-7.255666,-4.5207467,-0.40761805,-1.6953442,20.190098290272918,16.210964572921533,20.408960102013292,20.146019114728063,21.473575274691214,20.95554598978049,33.60624724461908,actual_music\_MonicaLewinskyfeatABoogieWitdaHoodie_SAINtJHN.mp3
SAVAGE MODE II,21 Savage,Mr. Right Now (feat. Drake),https://p.scdn.co/mp3-preview/326f0913ac1d2852c806436f6d49deac449d7383?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,Rap,0.231,0.647,0.667,5,-5.563,1,0.304,0,0.133,0.704,172.08,193839,4,https://i.scdn.co/image/ab67616d00001e02aa57907bf0cb2ca0c8cc74bc,-42.579636,77.32743,-1.8503331,-1.0731044,-10.8717985,-3.0440319,-7.575261,7.922991,-10.460803,0.9925941,-8.364548,-4.4663215,-7.9218416,4.421885,-8.162093,1.9179465,-8.223511,-0.7018436,-6.961334,0.41385412,21.691181280015524,15.811872738554008,19.336296178454955,20.22155278019765,18.99845107918235,19.810961591796243,35.74419326296731,actual_music\_MrRightNowfeatDrake_21Savage.mp3
High Off Life,Future,Solitaires (feat. Travis Scott),https://p.scdn.co/mp3-preview/033d899ea32c121a1e4fb1e6608d213e68684708?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,Rap,0.122,0.691,0.632,1,-7.598,1,0.0513,0,0.0646,0.488,169.982,205666,4,https://i.scdn.co/image/ab67616d00001e02935d8d5369bc55e74a39303e,-61.19749,51.74778,10.813679,14.498971,3.3646245,14.651328,-12.117643,10.996609,-5.1486917,11.95923,-0.67812896,13.592487,-0.5683201,1.6948594,2.3871646,4.9366336,-4.451958,5.724475,-1.304029,-1.5039825,19.518403408771036,16.67744092384264,19.892919618115968,18.82413472991011,19.764315442321077,19.358757803145195,37.66834430278123,actual_music\_SolitairesfeatTravisScott_Future.mp3
AI YoungBoy 2,YoungBoy Never Broke Again,Make No Sense,https://p.scdn.co/mp3-preview/08d9caca72ff509890aaba00e419428c4cd0cb81?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6klLvorLoo1sxvZcjJIY8I,Rap,0.0208,0.876,0.733,10,-4.478,0,0.333,0,0.0999,0.962,154.904,148630,4,https://i.scdn.co/image/ab67616d00001e02a4cba447b322609cd47fb9d3,-50.760178,72.487976,22.895456,24.68678,2.9088304,27.47245,-7.683571,6.6589475,-4.5861297,6.905821,1.2207576,6.393295,-1.6625075,5.3716893,3.4389777,2.6657205,-1.6646354,4.264875,-2.6602557,1.3222502,20.05603993954526,15.644504767079534,19.273834455628364,19.534443606117605,19.611647582307377,19.49269007942317,35.39504151821809,actual_music\_MakeNoSense_YoungBoyNeverBrokeAgain.mp3
Life Is Good (feat. Drake),Future,Life Is Good (feat. Drake),https://p.scdn.co/mp3-preview/79199a9ab949b5803197efb455c224299d7d5949?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,Rap,0.0706,0.676,0.609,2,-5.831,0,0.481,0,0.152,0.508,142.037,237735,4,https://i.scdn.co/image/ab67616d00001e028a01c7b77a34378a62f46402,-54.784496,76.03224,28.824871,13.544898,19.666332,11.171025,-7.376993,11.791639,-6.1493874,6.992906,-5.283328,4.9072266,3.0117238,4.327984,-0.42212522,8.647285,-3.4183655,4.912772,-0.8269127,2.4363906,21.116760141898048,15.317619835695677,18.397731593315143,16.96168003785792,18.15065540263914,19.533705890004867,34.80389186174919,actual_music\_LifeIsGoodfeatDrake_Future.mp3
Way Out (feat. Big Sean),Jack Harlow,Way Out (feat. Big Sean),https://p.scdn.co/mp3-preview/8b8016f68d0ea3dac17dbe62cee733b13e67067a?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:6rLi6PyWXu1rPlShuIZpj6,Rap,0.114,0.945,0.582,11,-8.357,0,0.0719,0,0.103,0.907,108.025,168906,4,https://i.scdn.co/image/ab67616d00001e02f73acccafa15627518fbb7e1,-58.559723,63.994255,6.8766756,7.648718,2.7920558,-8.948816,-9.207829,0.20849322,-16.65625,6.9143014,-12.36012,6.404901,-1.8538493,-3.4996958,3.4648426,-2.0916026,-9.292796,5.160387,-8.207925,0.8639001,23.590998902203555,16.92480505446935,19.171602932350623,17.2417202902129,17.73114278776769,21.482322398890876,32.61655262088551,actual_music\_WayOutfeatBigSean_JackHarlow.mp3
JACKBOYS,JACKBOYS,GATTI,https://p.scdn.co/mp3-preview/36019bb0dcbf67bb92506ac9ec877e104cffc67d?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:40mjsnRjCpycdUw3xhS20g,Rap,0.135,0.594,0.676,2,-5.808,1,0.344,0,0.163,0.472,143.477,181145,4,https://i.scdn.co/image/ab67616d00001e02dfc2f59568272de50a257f2f,-35.067184,59.892715,16.076736,12.181369,4.9632897,3.6759188,-21.47132,2.1219501,-6.2902093,6.5180836,-9.261104,0.8857184,-1.3066896,-1.1267859,-0.6633776,8.493695,-8.019033,6.4501967,-0.034634806,1.3407508,19.000906783888723,15.660457914560741,19.562221874034147,17.67387789061355,19.284427091487522,18.94362380868466,35.646129791373525,actual_music\_GATTI_JACKBOYS.mp3
THE SCOTTS,THE SCOTTS,THE SCOTTS,https://p.scdn.co/mp3-preview/36bf1375c8d3f3925556744935f234b5e060e0cc?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,Rap,0.233,0.716,0.537,0,-7.648,0,0.0514,0,0.157,0.28,129.979,165978,4,https://i.scdn.co/image/ab67616d00001e0211d6f8c713ef93a9bb64ddfe,-58.266533,67.14941,8.142373,1.490559,2.8232014,4.9592047,3.385486,3.8127055,-8.679362,6.7152686,-2.9774427,-1.3169718,4.101252,8.268992,-8.002266,10.788689,-0.16998002,0.18910633,2.7104924,4.14187,21.052997249057036,15.854590674182706,18.650861793810442,18.149206216915005,18.010473665285772,20.48441976161765,32.88671297286629,actual_music\_THESCOTTS_THESCOTTS.mp3
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),https://p.scdn.co/mp3-preview/06945b5c44f23c9e11d648c48076a942dfe075ac?cid=5df696031fe04b50b2bd7b434a7be855,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,Rap,0.00671,0.835,0.699,8,-5.405,0,0.277,0,0.195,0.547,154.981,202795,4,https://i.scdn.co/image/ab67616d00001e0270f2ab5608885749f7210b5f,-25.911728,75.324554,17.473629,26.941364,8.381776,11.847951,-8.472979,9.660052,0.2996574,9.514136,-2.473538,8.784301,5.3718,9.463887,3.6261308,7.0708795,0.14432557,7.1167784,0.5779942,2.0337186,19.081110170006763,13.960652251021552,17.74941362968931,16.07247371289252,17.68206617228148,18.95534607787266,35.659664440150706,actual_music\_FRANCHISEfeatYoungThugMIA_TravisScott.mp3
